IC50,Cancer,Drug,Fingerprint_797,DOM_Pkinase_CSV,PWY_R_HSA_1640170_EXP,PWY_R_HSA_194315_EXP,PWY_R_HSA_69278_EXP,GO_0006281_EXP,GO_0007169_EXP,GO_0007346_EXP,GO_0008283_EXP,GO_0043066_EXP,GO_0046777_EXP,GO_0070374_EXP,FAM_TK_EXP,CLS_average_ploidy,EXP_COQ8A,EXP_GRK2,EXP_PHKG2,EXP_MAP2K5,EXP_ABL1_X_EXP_ACACB,EXP_ABL1_X_EXP_APP,EXP_ABL1_X_EXP_BAIAP2,EXP_ABL1_X_EXP_BCL2L1,EXP_ABL1_X_EXP_CAP1,EXP_ABL1_X_EXP_CCNE1,EXP_ABL1_X_EXP_CD34,EXP_ABL1_X_EXP_CD48,EXP_ABL1_X_EXP_CDC42,EXP_ABL1_X_EXP_CDH2,EXP_ABL1_X_EXP_CLASP2,EXP_ABL1_X_EXP_CREB1,EXP_ABL1_X_EXP_CRKL,EXP_ABL1_X_EXP_EGF,EXP_ABL1_X_EXP_FOS,EXP_ABL1_X_EXP_IL3,EXP_ABL1_X_EXP_NAA25,EXP_ABL1_X_EXP_NCKAP1,EXP_ABL1_X_EXP_PIK3CA,EXP_ABL1_X_EXP_PIK3CG,EXP_ABL1_X_EXP_RELN,EXP_ABL1_X_EXP_ROBO1,EXP_ABL1_X_EXP_ROBO2,EXP_ABL1_X_EXP_SHC2,EXP_ABL1_X_EXP_TFDP1,EXP_ABL1_X_EXP_TP53,EXP_ABL1_X_EXP_TP73,EXP_ABL1_X_EXP_WASF1,EXP_ABL1_X_EXP_YAP1,EXP_ACVR2B_X_EXP_SMAD5,EXP_BMP2K_X_EXP_AP2S1,EXP_EIF2AK2_X_EXP_ARIH1,EXP_EIF2AK2_X_EXP_NFE2L2,EXP_GRK2_X_EXP_F2,EXP_GRK2_X_EXP_GNG2,EXP_GRK2_X_EXP_GPRC6A,EXP_GRK2_X_EXP_HTR2C,EXP_GRK2_X_EXP_NMUR1,EXP_GRK2_X_EXP_OR10G8,EXP_GRK2_X_EXP_OR11H4,EXP_GRK2_X_EXP_OR13G1,EXP_GRK2_X_EXP_OR51E2,EXP_GRK2_X_EXP_OR5AN1,EXP_GRK2_X_EXP_OR5C1,EXP_GRK2_X_EXP_OR6K6,EXP_GRK2_X_EXP_OR6M1,EXP_GRK2_X_EXP_OR8H3,EXP_GRK2_X_EXP_PTGFR,EXP_PHKG2_X_EXP_CCNT1,EXP_PHKG2_X_EXP_PHKA2
2.809821,753552,52,1,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
-1.654198,753552,53,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
2.895553,753552,54,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
2.685076,753552,55,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
3.897434,753552,56,1,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
2.295221,753552,59,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
-1.565944,753552,60,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
4.020555,753552,63,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
3.486597,753552,64,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
-2.524766,753552,83,1,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
-1.25813,753552,86,1,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
0.617766,753552,87,0,0.789683,0,3.52180680345099,0,0,14.0150972893136,0,14.0150972893136,0,20.9543871980995,0,24.4750643490856,3.43928937198113,4.07154099212737,3.72138881621678,6.11378779796222,4.20726204046454,15.7084427844603,41.3856141637906,17.5442608174571,22.9627948739826,49.5810755333415,31.6292545307792,14.5289447498108,14.743799706343,22.5340979633006,14.7934212824036,20.7945498804608,31.6629992591674,28.3277008325494,13.4365998527496,32.3591023400752,13.3337630906449,33.9704286137109,47.2419014387813,29.1472387795086,14.4647269054215,14.1103916708925,17.7888625663276,12.8175763048277,14.1435272107542,36.0970617134143,15.9600772363903,14.6275206406192,21.9171769204978,35.6968459324747,28.8508766634676,49.4966006104051,52.7577601271961,85.8973044771631,12.2329724129087,10.9231879057986,10.0903051086521,12.3609250911441,10.9026033324962,11.4289318521876,9.66285092804203,10.3604979485377,10.7121913339254,11.9868675144259,12.2383239067999,10.109028538847,11.2630888030566,11.7223120890575,10.7125949886483,37.0046448625022,37.4192861906752
