IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_804,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,MOT_2D_beta2strand,REC_R_HSA_3928578_CSV,REC_R_HSA_445797_EXP,REC_R_HSA_5672972,REC_R_HSA_5672972_EXP,PWY_R_HSA_194138_CSV,PWY_R_HSA_195258_EXP,PWY_R_HSA_416482_EXP,GO_0006357,GO_0032793,GO_0034162_EXP,GO_0035556_CSV,GO_0042981_EXP,GO_0048010,GO_0090002,GO_2000145_EXP,CLS_gender_m,EXP_RIOK1,EXP_PRPF4B,EXP_FGR,EXP_BCKDK,EXP_AKT3,EXP_CDKL3,EXP_CDK13,EXP_BRDT,Predicted IC50,Validation
2.677182,1290768,1046,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0954589875,6.1647454202,3.1418837881,5.6235326608,4.7251322873,3.0397370771,4.1972032119,3.1382006779,2.9045940154,4
0.431918,1290795,1046,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.5242392443,6.2392008744,3.3653550691,5.2426106386,3.8196669119,3.1809531987,3.9696737896,3.2154952047,1.154564703,10
2.995834,684052,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.4603652296,0,8.7870754593,0,0,0,0,0,0,0,0,0,0,7.8637685427,6.9524332528,3.0965757822,5.2281415778,3.0634548314,3.0864783121,4.5355203587,3.0926599295,1.8922523961,7
0.952443,684057,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6524762055,0,0,0,0,0,0,0,0,1,8.2772094485,7.4234190133,3.1427544931,5.0284798453,3.0909651149,3.5915984295,5.2978413357,2.9417306795,3.9824210452,10
3.223369,684059,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7419780697,0,1,0,0.792229,2.9666838853,0,0,0,1,8.3307866783,7.0373536852,3.0799431046,4.7290159601,2.8179604972,3.6315571189,5.36212438,3.0196608111,2.9284178485,1
1.868429,684072,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.719164,0,0,0,0,1,7.7897025139,6.9424270938,3.0903262387,4.823425956,4.225155659,3.5646834581,5.1164265647,2.8120230414,2.4449363982,1
2.159993,753539,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5804412297,0,0,0,5.5804412297,3.4958793796,0,0,0,0,6.5483955258,0,0,0,0,6.828777464,6.5507667513,3.5354323262,4.70955664,3.6313450269,3.6152848637,3.777887417,3.2290327817,2.1568982525,3
1.308955,907060,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.930800576,0,0,0,0,0,0,0,0,0,0,0,0,6.7806495213,7.5875131317,3.4496967923,4.8295114972,3.9112903931,3.0664988045,4.4691963518,2.9613389716,1.2383378023,2
1.013026,907072,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.7702160337,0,0,0,0,0,8.1035107454,0,0,0,0,7.2019513325,6.1451024117,3.2287597291,5.6457525387,3.2642143222,3.1880368734,4.3070567394,2.9821391631,1.2217596182,1
-1.561784,907290,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.808822,0,0,0,0,0,6.8766459816,6.3598460822,3.5323569813,5.7591540732,4.0001746331,3.2075562811,5.0917807393,3.0519680987,1.3605031811,2
3.617647,909717,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.676585,0,0,0,2.8216909392,1,6.3944631182,6.6156581978,3.3148968698,5.3658185971,5.7041244829,2.960681487,5.117984905,2.8853078362,1.6427950597,7
2.309835,909731,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.692127,3.9175378035,0,0,0,1,8.1000922317,6.6870504167,3.175816063,4.3514993337,3.7927599229,3.2689413764,4.876786275,2.9507145701,2.3150618016,4
2.224595,909977,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.799522,0,1,4.5849698064,0,0,0,0,0,4.2549133228,0,5.018540038,1,0,0,0,6.4078578414,5.7769824432,3.5418200499,5.4037432759,3.806946152,3.0933158906,4.0664263783,3.0721112736,2.0489084756,3
1.32147,910849,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.777958,9.5080524411,0,0,0,9.5080524411,0,0,0,0,0.549837,15.514264737,0,0,0,1,6.5809245916,6.4449339781,3.3122232716,6.7946417459,3.4810730404,3.0321187987,3.8942606465,3.0640868149,1.8688928868,6
1.753639,925345,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.809279,7.3094831268,0,1,1,0,2.376703,2.877190012,1,0,7.3094831268,1,8.0340074553,6.851160102,3.2153961601,5.2566463089,3.0257640801,3.1537703416,4.7273466927,2.7765696572,1.6162137549,3
2.229782,949155,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.1706091818,0,0,0.778857,7.1750242545,3.0044150727,1,0,0,0,6.9149175912,1,1,6.6855267114,1,8.1316685654,7.2461719365,3.0963047167,4.0913453965,3.1460826031,4.1173606044,5.1444175469,2.8879198566,2.283982455,10
2.038239,949156,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.776085,0,1,0,0,1,6.9010666093,6.6198457933,3.2095929933,5.1889488633,2.9261285918,3.4081742019,6.464677574,2.8780533823,2.6207968051,8
3.751391,949157,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.4749704006,0,0,0,0,0.888198,3.926312792,1,0,0,1,6.8501943757,6.2803024342,3.2987239948,5.3251637065,4.1010319299,3.2463355446,4.3550832707,2.8984326971,1.8803013679,5
3.153416,949158,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.637623,0,3.2168039355,0,0,0,0.637623,0,1,0,0,0,8.2084580305,6.4202978385,3.1419055119,5.3241580121,3.0462601744,3.3210962133,4.9496282074,2.6452927445,2.1699153197,5
1.499203,949160,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.714234,0,0,1,0,0,0,0,1,0,0,0,7.0804967252,6.8604217288,3.0697620501,4.6574458621,3.4999783665,3.3566229465,5.5936087837,2.9003866725,2.0042134086,1
2.387398,949163,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3313517261,3.3313517261,0,0,0,0.739629,0,1,1,3.3313517261,1,7.775059865,7.1593938783,3.2048034363,4.9253619308,2.9891529741,3.676823029,5.6402325154,2.9104168565,1.829255772,5
2.504161,949164,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2575790917,0,1,0,0,7.9388763429,6.8759740767,3.1889444836,5.2661622276,3.1641075918,3.3264837742,5.5140830416,3.1941634071,3.8687536794,2
1.654229,949165,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.6977843984,0,0,0,1.373047,0,0,1,0,1,7.3432217554,6.4640473731,3.3709290549,4.9589740713,3.0490428487,3.2046539069,4.3797840845,2.7228380038,1.165926826,3
2.971437,949166,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.662468,0,0,0,0,1,7.3928241783,6.9371813401,3.3289543476,5.0877246197,4.0298297528,3.3314295829,5.2860746272,3.0941834172,2.7793272958,3
3.030902,949168,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.797824,6.8824412497,0,0,0,11.61298932,0,0,0,0,0,12.535202198,0,0,0,0,7.1833196324,5.8677537499,3.3294229742,5.1586502138,3.9421764924,3.3971811521,4.7387017726,3.2428884457,3.1159390843,2
2.463948,1240221,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5293102072,1,8.4174119709,6.8921320893,3.2218480885,5.3294174306,3.09777854,3.092203084,4.7358902386,2.9104851548,2.9250795461,4
1.068761,1290767,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.329058078,0,5.329058078,0,0,0,0,0,4.8953650384,0,0,0,1,6.3649915873,5.7615688702,3.3032607497,5.5809451334,4.9587190366,3.0290129991,4.1915434576,3.1491406631,1.4649177009,2
0.958438,1290768,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0954589875,6.1647454202,3.1418837881,5.6235326608,4.7251322873,3.0397370771,4.1972032119,3.1382006779,1.4606427858,2
3.582747,1290795,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.5242392443,6.2392008744,3.3653550691,5.2426106386,3.8196669119,3.1809531987,3.9696737896,3.2154952047,2.410646645,8
1.999057,1299067,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.9246788995,0,0,0,0,8.1540135518,7.3503557831,3.1626812129,5.1130408567,2.8311449715,3.0260059006,4.5905929616,2.9410205775,2.5603362082,1
3.065547,684052,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.4603652296,0,8.7870754593,0,0,0,0,0,0,0,0,0,0,7.8637685427,6.9524332528,3.0965757822,5.2281415778,3.0634548314,3.0864783121,4.5355203587,3.0926599295,2.8677326529,7
0.144132,684057,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6524762055,0,0,0,0,0,0,0,0,1,8.2772094485,7.4234190133,3.1427544931,5.0284798453,3.0909651149,3.5915984295,5.2978413357,2.9417306795,1.0175207405,10
-0.090271,684059,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7419780697,0,1,0,0.792229,2.9666838853,0,0,0,1,8.3307866783,7.0373536852,3.0799431046,4.7290159601,2.8179604972,3.6315571189,5.36212438,3.0196608111,1.1371366971,3
0.896989,684072,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.719164,0,0,0,0,1,7.7897025139,6.9424270938,3.0903262387,4.823425956,4.225155659,3.5646834581,5.1164265647,2.8120230414,1.4355488298,5
3.716411,753539,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5804412297,0,0,0,5.5804412297,3.4958793796,0,0,0,0,6.5483955258,0,0,0,0,6.828777464,6.5507667513,3.5354323262,4.70955664,3.6313450269,3.6152848637,3.777887417,3.2290327817,2.9442089666,6
1.310537,907060,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.930800576,0,0,0,0,0,0,0,0,0,0,0,0,6.7806495213,7.5875131317,3.4496967923,4.8295114972,3.9112903931,3.0664988045,4.4691963518,2.9613389716,2.1879752948,9
2.805463,907072,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.7702160337,0,0,0,0,0,8.1035107454,0,0,0,0,7.2019513325,6.1451024117,3.2287597291,5.6457525387,3.2642143222,3.1880368734,4.3070567394,2.9821391631,2.3500656527,2
3.867738,907290,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.808822,0,0,0,0,0,6.8766459816,6.3598460822,3.5323569813,5.7591540732,4.0001746331,3.2075562811,5.0917807393,3.0519680987,3.8247265477,9
2.693004,909717,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.676585,0,0,0,2.8216909392,1,6.3944631182,6.6156581978,3.3148968698,5.3658185971,5.7041244829,2.960681487,5.117984905,2.8853078362,2.7822947493,10
0.881218,909731,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.692127,3.9175378035,0,0,0,1,8.1000922317,6.6870504167,3.175816063,4.3514993337,3.7927599229,3.2689413764,4.876786275,2.9507145701,1.5741790606,1
3.691188,909977,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.799522,0,1,4.5849698064,0,0,0,0,0,4.2549133228,0,5.018540038,1,0,0,0,6.4078578414,5.7769824432,3.5418200499,5.4037432759,3.806946152,3.0933158906,4.0664263783,3.0721112736,3.3697224398,8
2.320873,910849,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.777958,9.5080524411,0,0,0,9.5080524411,0,0,0,0,0.549837,15.514264737,0,0,0,1,6.5809245916,6.4449339781,3.3122232716,6.7946417459,3.4810730404,3.0321187987,3.8942606465,3.0640868149,3.0840256529,7
2.701046,925345,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.809279,7.3094831268,0,1,1,0,2.376703,2.877190012,1,0,7.3094831268,1,8.0340074553,6.851160102,3.2153961601,5.2566463089,3.0257640801,3.1537703416,4.7273466927,2.7765696572,2.349535687,2
1.132527,949155,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.1706091818,0,0,0.778857,7.1750242545,3.0044150727,1,0,0,0,6.9149175912,1,1,6.6855267114,1,8.1316685654,7.2461719365,3.0963047167,4.0913453965,3.1460826031,4.1173606044,5.1444175469,2.8879198566,1.135939428,5
1.652438,949156,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.776085,0,1,0,0,1,6.9010666093,6.6198457933,3.2095929933,5.1889488633,2.9261285918,3.4081742019,6.464677574,2.8780533823,1.7897229881,2
4.512776,949157,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.4749704006,0,0,0,0,0.888198,3.926312792,1,0,0,1,6.8501943757,6.2803024342,3.2987239948,5.3251637065,4.1010319299,3.2463355446,4.3550832707,2.8984326971,3.0591647122,8
1.965999,949158,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.637623,0,3.2168039355,0,0,0,0.637623,0,1,0,0,0,8.2084580305,6.4202978385,3.1419055119,5.3241580121,3.0462601744,3.3210962133,4.9496282074,2.6452927445,1.408603112,9
2.088112,949160,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.714234,0,0,1,0,0,0,0,1,0,0,0,7.0804967252,6.8604217288,3.0697620501,4.6574458621,3.4999783665,3.3566229465,5.5936087837,2.9003866725,1.964099658,7
2.577352,949163,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3313517261,3.3313517261,0,0,0,0.739629,0,1,1,3.3313517261,1,7.775059865,7.1593938783,3.2048034363,4.9253619308,2.9891529741,3.676823029,5.6402325154,2.9104168565,1.6986658404,4
1.31322,949164,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2575790917,0,1,0,0,7.9388763429,6.8759740767,3.1889444836,5.2661622276,3.1641075918,3.3264837742,5.5140830416,3.1941634071,1.7131397034,5
0.385731,949165,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.6977843984,0,0,0,1.373047,0,0,1,0,1,7.3432217554,6.4640473731,3.3709290549,4.9589740713,3.0490428487,3.2046539069,4.3797840845,2.7228380038,1.365050862,7
3.266205,949166,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.662468,0,0,0,0,1,7.3928241783,6.9371813401,3.3289543476,5.0877246197,4.0298297528,3.3314295829,5.2860746272,3.0941834172,2.4912477571,9
3.816937,949168,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.797824,6.8824412497,0,0,0,11.61298932,0,0,0,0,0,12.535202198,0,0,0,0,7.1833196324,5.8677537499,3.3294229742,5.1586502138,3.9421764924,3.3971811521,4.7387017726,3.2428884457,3.255403874,7
0.392661,1240221,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5293102072,1,8.4174119709,6.8921320893,3.2218480885,5.3294174306,3.09777854,3.092203084,4.7358902386,2.9104851548,1.4241428675,8
2.775238,1290768,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0954589875,6.1647454202,3.1418837881,5.6235326608,4.7251322873,3.0397370771,4.1972032119,3.1382006779,2.0263070613,1
